trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
42,NCT01349036,Not PM,,,,,,,,,
42,NCT01349660,Not PM,,,,,,,,,
42,NCT01386710,Not PM,,,,,,,,,
42,NCT01390571,Not PM,,,,,,,,,
42,NCT01392209,Not PM,,,,,,,,,
42,NCT01413438,Not PM,,,,,,,,,
42,NCT01433991,Not PM,,,,,,,,,
42,NCT01434316,Human PM,Not Disease,Different Variant,CDK6,,,,,Matches,Not Discussed
42,NCT01443676,Not PM,,,,,,,,,
42,NCT01464177,Not PM,,,,,,,,,
42,NCT01466686,Not PM,,,,,,,,,
42,NCT01472731,Not PM,,,,,,,,,
42,NCT01475006,Not PM,,,,,,,,,
42,NCT01478178,Not PM,,,,,,,,,
42,NCT01505400,Not PM,,,,,,,,,
42,NCT01517776,Not PM,,,,,,,,,
42,NCT01520870,Not PM,,,,,,,,,
42,NCT01522820,Not PM,,,,,,,,,
42,NCT01522989,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT01562197,Not PM,,,,,,,,,
42,NCT01564914,Not PM,,,,,,,,,
42,NCT01580228,Human PM,Not Disease,Different Variant,CDK6,,,,,Matches,Not Discussed
42,NCT01587144,Not PM,,,,,,,,,
42,NCT01596712,Not PM,,,,,,,,,
42,NCT01599260,Not PM,,,,,,,,,
42,NCT01604590,Not PM,,,,,,,,,
42,NCT01622764,Not PM,,,,,,,,,
42,NCT01648348,Not PM,,,,,,,,,
42,NCT01684215,Human PM,Not Disease,Exact,CDK6,,,,,Excludes,Not Discussed
42,NCT01701375,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT01711580,Not PM,,,,,,,,,
42,NCT01712542,Not PM,,,,,,,,,
42,NCT01723020,Not PM,,,,,,,,,
42,NCT01730950,Not PM,,,,,,,,,
42,NCT01737346,Not PM,,,,,,,,,
42,NCT01738646,Not PM,,,,,,,,,
42,NCT01740258,Not PM,,,,,,,,,
42,NCT01752491,Not PM,,,,,,,,,
42,NCT01753713,Not PM,,,,,,,,,
42,NCT01759810,Not PM,,,,,,,,,
42,NCT01770626,Not PM,,,,,,,,,
42,NCT01778530,Not PM,,,,,,,,,
42,NCT01795456,Not PM,,,,,,,,,
42,NCT01800695,Not PM,,,,,,,,,
42,NCT01805453,Not PM,,,,,,,,,
42,NCT01813877,Not PM,,,,,,,,,
42,NCT01814813,Not PM,,,,,,,,,
42,NCT01822275,Not PM,,,,,,,,,
42,NCT01830101,Not PM,,,,,,,,,
42,NCT01846871,Not PM,,,,,,,,,
42,NCT01849146,Not PM,,,,,,,,,
42,NCT01849952,Not PM,,,,,,,,,
42,NCT01856933,Not PM,,,,,,,,,
42,NCT01866449,Not PM,,,,,,,,,
42,NCT01870726,Not PM,,,,,,,,,
42,NCT01873469,Not PM,,,,,,,,,
42,NCT01903330,Not PM,,,,,,,,,
42,NCT01907165,Not PM,,,,,,,,,
42,NCT01919229,Human PM,Not Disease,Different Variant,CDK6,,,,,Matches,Not Discussed
42,NCT01931098,Not PM,,,,,,,,,
42,NCT01939574,Not PM,,,,,,,,,
42,NCT01966809,Not PM,,,,,,,,,
42,NCT01972750,Not PM,,,,,,,,,
42,NCT01975116,Not PM,,,,,,,,,
42,NCT01975701,Not PM,,,,,,,,,
42,NCT01976169,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02010606,Not PM,,,,,,,,,
42,NCT02014844,Not PM,,,,,,,,,
42,NCT02017717,Not PM,,,,,,,,,
42,NCT02022982,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02030483,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02034981,Not PM,,,,,,,,,
42,NCT02047214,Not PM,,,,,,,,,
42,NCT02065063,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02078648,Not PM,,,,,,,,,
42,NCT02115282,Not PM,,,,,,,,,
42,NCT02117336,Not PM,,,,,,,,,
42,NCT02120287,Not PM,,,,,,,,,
42,NCT02142803,Human PM,Exact,Different Variant,CDK6,,,,,Matches,Not Discussed
42,NCT02142868,Not PM,,,,,,,,,
42,NCT02152748,Not PM,,,,,,,,,
42,NCT02159755,Not PM,,,,,,,,,
42,NCT02175745,Not PM,,,,,,,,,
42,NCT02176720,Not PM,,,,,,,,,
42,NCT02187783,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02194452,Not PM,,,,,,,,,
42,NCT02197169,Not PM,,,,,,,,,
42,NCT02202200,Not PM,,,,,,,,,
42,NCT02227576,Not PM,,,,,,,,,
42,NCT02238496,Not PM,,,,,,,,,
42,NCT02253212,Not PM,,,,,,,,,
42,NCT02255461,Not PM,,,,,,,,,
42,NCT02278120,Not PM,,,,,,,,,
42,NCT02283944,Not PM,,,,,,,,,
42,NCT02286167,Not PM,,,,,,,,,
42,NCT02287428,Human PM,Exact,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02302235,Not PM,,,,,,,,,
42,NCT02306135,Not PM,,,,,,,,,
42,NCT02308020,Not PM,,,,,,,,,
42,NCT02310243,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02311920,Not PM,,,,,,,,,
42,NCT02329795,Not PM,,,,,,,,,
42,NCT02337426,Not PM,,,,,,,,,
42,NCT02343406,Not PM,,,,,,,,,
42,NCT02345824,Human PM,Exact,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02348255,Not PM,,,,,,,,,
42,NCT02364206,Not PM,,,,,,,,,
42,NCT02365662,Not PM,,,,,,,,,
42,NCT02378532,Not PM,,,,,,,,,
42,NCT02381886,Not PM,,,,,,,,,
42,NCT02394626,Not PM,,,,,,,,,
42,NCT02395692,Not PM,,,,,,,,,
42,NCT02411591,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02414724,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02422615,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02423343,Not PM,,,,,,,,,
42,NCT02443194,Not PM,,,,,,,,,
42,NCT02444546,Not PM,,,,,,,,,
42,NCT02465060,Not PM,,,,,,,,,
42,NCT02465268,Not PM,,,,,,,,,
42,NCT02474966,Not PM,,,,,,,,,
42,NCT02478164,Not PM,,,,,,,,,
42,NCT02490800,Not PM,,,,,,,,,
42,NCT02494921,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02496741,Not PM,,,,,,,,,
42,NCT02501902,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02503709,Human PM,Not Disease,Different Variant,CDK6,,,,,Matches,Not Discussed
42,NCT02511795,Not PM,,,,,,,,,
42,NCT02530320,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02540161,Not PM,,,,,,,,,
42,NCT02546102,Not PM,,,,,,,,,
42,NCT02550249,Not PM,,,,,,,,,
42,NCT02567110,Not PM,,,,,,,,,
42,NCT02571829,Human PM,Not Disease,Different Variant,CDK6,,,,,Matches,Not Discussed
42,NCT02573324,Not PM,,,,,,,,,
42,NCT02575027,Not PM,,,,,,,,,
42,NCT02590497,Not PM,,,,,,,,,
42,NCT02607124,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02613988,Not PM,,,,,,,,,
42,NCT02617745,Not PM,,,,,,,,,
42,NCT02626364,Not PM,,,,,,,,,
42,NCT02632045,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02644291,Not PM,,,,,,,,,
42,NCT02661282,Not PM,,,,,,,,,
42,NCT02663648,Human PM,Not Disease,Different Variant,CDK6,,,,,Matches,Not Discussed
42,NCT02663947,Not PM,,,,,,,,,
42,NCT02685605,Not PM,,,,,,,,,
42,NCT02689466,Not PM,,,,,,,,,
42,NCT02693535,Not PM,,,,,,,,,
42,NCT02709226,Not PM,,,,,,,,,
42,NCT02709889,Not PM,,,,,,,,,
42,NCT02717962,Not PM,,,,,,,,,
42,NCT02725684,Not PM,,,,,,,,,
42,NCT02732119,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02743078,Not PM,,,,,,,,,
42,NCT02751138,Not PM,,,,,,,,,
42,NCT02761070,Not PM,,,,,,,,,
42,NCT02763566,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02765165,Not PM,,,,,,,,,
42,NCT02792725,Not PM,,,,,,,,,
42,NCT02805179,Not PM,,,,,,,,,
42,NCT02806648,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02808364,Not PM,,,,,,,,,
42,NCT02850744,Not PM,,,,,,,,,
42,NCT02853565,Not PM,,,,,,,,,
42,NCT02858895,Not PM,,,,,,,,,
42,NCT02871843,Not PM,,,,,,,,,
42,NCT02884882,Not PM,,,,,,,,,
42,NCT02887417,Not PM,,,,,,,,,
42,NCT02896335,Not PM,,,,,,,,,
42,NCT02899663,Not PM,,,,,,,,,
42,NCT02902757,Not PM,,,,,,,,,
42,NCT02913430,Not PM,,,,,,,,,
42,NCT02933736,Not PM,,,,,,,,,
42,NCT02941926,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02945826,Not PM,,,,,,,,,
42,NCT02968940,Not PM,,,,,,,,,
42,NCT02978716,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02981940,Human PM,Exact,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT02997423,Not PM,,,,,,,,,
42,NCT03020017,Not PM,,,,,,,,,
42,NCT03024489,Not PM,,,,,,,,,
42,NCT03027388,Not PM,,,,,,,,,
42,NCT03033524,Not PM,,,,,,,,,
42,NCT03034135,Not PM,,,,,,,,,
42,NCT03048240,Not PM,,,,,,,,,
42,NCT03050398,Not PM,,,,,,,,,
42,NCT03055208,Not PM,,,,,,,,,
42,NCT03056755,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT03065062,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
42,NCT03075514,Not PM,,,,,,,,,
42,NCT03078751,Human PM,Not Disease,Exact,CDK6,,,,,Matches,Not Discussed
43,NCT00002520,Not PM,,,,,,,,,
43,NCT00002533,Not PM,,,,,,,,,
43,NCT00002901,Not PM,,,,,,,,,
43,NCT00002963,Not PM,,,,,,,,,
43,NCT00003103,Not PM,,,,,,,,,
43,NCT00003489,Not PM,,,,,,,,,
43,NCT00003611,Not PM,,,,,,,,,
43,NCT00003623,Not PM,,,,,,,,,
43,NCT00006026,Not PM,,,,,,,,,
43,NCT00006361,Not PM,,,,,,,,,
43,NCT00010023,Not PM,,,,,,,,,
43,NCT00021047,Not PM,,,,,,,,,
43,NCT00023621,Human PM,Exact,Exact,PTCH1,,,,,Not Discussed,Not Discussed
43,NCT00028496,Not PM,,,,,,,,,
43,NCT00031681,Not PM,,,,,,,,,
43,NCT00041171,Not PM,,,,,,,,,
43,NCT00049283,Not PM,,,,,,,,,
43,NCT00049959,Not PM,,,,,,,,,
43,NCT00089180,Not PM,,,,,,,,,
43,NCT00089362,Not PM,,,,,,,,,
43,NCT00090337,Not PM,,,,,,,,,
43,NCT00095693,Not PM,,,,,,,,,
43,NCT00106613,Not PM,,,,,,,,,
43,NCT00108121,Not PM,,,,,,,,,
43,NCT00108134,Not PM,,,,,,,,,
43,NCT00123773,Not PM,,,,,,,,,
43,NCT00126269,Not PM,,,,,,,,,
43,NCT00129519,Not PM,,,,,,,,,
43,NCT00162721,Not PM,,,,,,,,,
43,NCT00189306,Not PM,,,,,,,,,
43,NCT00195078,Not PM,,,,,,,,,
43,NCT00198276,Not PM,,,,,,,,,
43,NCT00204555,Not PM,,,,,,,,,
43,NCT00237107,Not PM,,,,,,,,,
43,NCT00240682,Not PM,,,,,,,,,
43,NCT00287287,Not PM,,,,,,,,,
43,NCT00302562,Not PM,,,,,,,,,
43,NCT00302588,Not PM,,,,,,,,,
43,NCT00304512,Not PM,,,,,,,,,
43,NCT00314756,Not PM,,,,,,,,,
43,NCT00331409,Not PM,,,,,,,,,
43,NCT00353717,Not PM,,,,,,,,,
43,NCT00356460,Not PM,,,,,,,,,
43,NCT00424827,Not PM,,,,,,,,,
43,NCT00432185,Not PM,,,,,,,,,
43,NCT00433485,Human PM,More Specific,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT00449358,Not PM,,,,,,,,,
43,NCT00459043,Not PM,,,,,,,,,
43,NCT00463359,Not PM,,,,,,,,,
43,NCT00464295,Not PM,,,,,,,,,
43,NCT00469417,Not PM,,,,,,,,,
43,NCT00472108,Not PM,,,,,,,,,
43,NCT00472589,Not PM,,,,,,,,,
43,NCT00473343,Not PM,,,,,,,,,
43,NCT00489086,Human PM,More Specific,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT00515970,Not PM,,,,,,,,,
43,NCT00544336,Not PM,,,,,,,,,
43,NCT00546091,Not PM,,,,,,,,,
43,NCT00550030,Not PM,,,,,,,,,
43,NCT00555633,Not PM,,,,,,,,,
43,NCT00556374,Not PM,,,,,,,,,
43,NCT00556777,Not PM,,,,,,,,,
43,NCT00571363,Not PM,,,,,,,,,
43,NCT00581425,Not PM,,,,,,,,,
43,NCT00586105,Not PM,,,,,,,,,
43,NCT00586495,Not PM,,,,,,,,,
43,NCT00589290,Not PM,,,,,,,,,
43,NCT00600002,Not PM,,,,,,,,,
43,NCT00604890,Not PM,,,,,,,,,
43,NCT00629317,Not PM,,,,,,,,,
43,NCT00642239,Not PM,,,,,,,,,
43,NCT00644384,Not PM,,,,,,,,,
43,NCT00646659,Not PM,,,,,,,,,
43,NCT00660270,Not PM,,,,,,,,,
43,NCT00670189,Not PM,,,,,,,,,
43,NCT00675233,Not PM,,,,,,,,,
43,NCT00709631,Not PM,,,,,,,,,
43,NCT00717171,Not PM,,,,,,,,,
43,NCT00739661,Not PM,,,,,,,,,
43,NCT00743054,Not PM,,,,,,,,,
43,NCT00747903,Not PM,,,,,,,,,
43,NCT00765791,Not PM,,,,,,,,,
43,NCT00783965,Human PM,Exact,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT00813631,Not PM,,,,,,,,,
43,NCT00836342,Not PM,,,,,,,,,
43,NCT00875381,Not PM,,,,,,,,,
43,NCT00875849,Not PM,,,,,,,,,
43,NCT00878774,Not PM,,,,,,,,,
43,NCT00879489,Not PM,,,,,,,,,
43,NCT00882791,Not PM,,,,,,,,,
43,NCT00883675,Not PM,,,,,,,,,
43,NCT00892736,Not PM,,,,,,,,,
43,NCT00894569,Not PM,,,,,,,,,
43,NCT00896896,Not PM,,,,,,,,,
43,NCT00897793,Not PM,,,,,,,,,
43,NCT00897988,Not PM,,,,,,,,,
43,NCT00898300,Not PM,,,,,,,,,
43,NCT00912080,Not PM,,,,,,,,,
43,NCT00961896,Human PM,Exact,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT00965250,Not PM,,,,,,,,,
43,NCT00985829,Not PM,,,,,,,,,
43,NCT00988455,Not PM,,,,,,,,,
43,NCT01008332,Not PM,,,,,,,,,
43,NCT01015898,Not PM,,,,,,,,,
43,NCT01088698,Not PM,,,,,,,,,
43,NCT01155609,Not PM,,,,,,,,,
43,NCT01158222,Not PM,,,,,,,,,
43,NCT01163084,Not PM,,,,,,,,,
43,NCT01166061,Not PM,,,,,,,,,
43,NCT01175499,Not PM,,,,,,,,,
43,NCT01195415,Not PM,,,,,,,,,
43,NCT01198613,Not PM,,,,,,,,,
43,NCT01201915,Not PM,,,,,,,,,
43,NCT01208831,Not PM,,,,,,,,,
43,NCT01212562,Not PM,,,,,,,,,
43,NCT01216111,Not PM,,,,,,,,,
43,NCT01216124,Not PM,,,,,,,,,
43,NCT01226485,Not PM,,,,,,,,,
43,NCT01229319,Not PM,,,,,,,,,
43,NCT01235052,Not PM,,,,,,,,,
43,NCT01314833,Not PM,,,,,,,,,
43,NCT01325688,Not PM,,,,,,,,,
43,NCT01327053,Not PM,,,,,,,,,
43,NCT01330173,Not PM,,,,,,,,,
43,NCT01345760,Not PM,,,,,,,,,
43,NCT01350115,Not PM,,,,,,,,,
43,NCT01358045,Not PM,,,,,,,,,
43,NCT01370824,Not PM,,,,,,,,,
43,NCT01375569,Not PM,,,,,,,,,
43,NCT01403480,Not PM,,,,,,,,,
43,NCT01424878,Not PM,,,,,,,,,
43,NCT01445054,Not PM,,,,,,,,,
43,NCT01463709,Not PM,,,,,,,,,
43,NCT01482104,Not PM,,,,,,,,,
43,NCT01491711,Not PM,,,,,,,,,
43,NCT01498250,Not PM,,,,,,,,,
43,NCT01529450,Not PM,,,,,,,,,
43,NCT01543581,Not PM,,,,,,,,,
43,NCT01546519,Not PM,,,,,,,,,
43,NCT01604252,Not PM,,,,,,,,,
43,NCT01639625,Not PM,,,,,,,,,
43,NCT01659385,Not PM,,,,,,,,,
43,NCT01660984,Not PM,,,,,,,,,
43,NCT01710046,Not PM,,,,,,,,,
43,NCT01731262,Not PM,,,,,,,,,
43,NCT01757327,Human PM,Not Disease,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT01783158,Not PM,,,,,,,,,
43,NCT01791894,Not PM,,,,,,,,,
43,NCT01797315,Not PM,,,,,,,,,
43,NCT01798446,Not PM,,,,,,,,,
43,NCT01808950,Not PM,,,,,,,,,
43,NCT01811212,Not PM,,,,,,,,,
43,NCT01815840,Not PM,,,,,,,,,
43,NCT01824615,Not PM,,,,,,,,,
43,NCT01824966,Not PM,,,,,,,,,
43,NCT01835626,Not PM,,,,,,,,,
43,NCT01898598,Not PM,,,,,,,,,
43,NCT01903239,Not PM,,,,,,,,,
43,NCT01926821,Not PM,,,,,,,,,
43,NCT01933906,Not PM,,,,,,,,,
43,NCT01942629,Not PM,,,,,,,,,
43,NCT01971905,Not PM,,,,,,,,,
43,NCT01977313,Not PM,,,,,,,,,
43,NCT01980264,Not PM,,,,,,,,,
43,NCT01984892,Not PM,,,,,,,,,
43,NCT01990651,Not PM,,,,,,,,,
43,NCT02002689,Human PM,More General,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT02018679,Not PM,,,,,,,,,
43,NCT02019693,Not PM,,,,,,,,,
43,NCT02027376,Human PM,Not Disease,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT02035358,Not PM,,,,,,,,,
43,NCT02065973,Not PM,,,,,,,,,
43,NCT02076243,Not PM,,,,,,,,,
43,NCT02091141,Human PM,More General,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT02100371,Not PM,,,,,,,,,
43,NCT02115828,Human PM,Not Disease,Exact,PTCH1,,,,,Excludes,Not Discussed
43,NCT02120677,Not PM,,,,,,,,,
43,NCT02123511,Not PM,,,,,,,,,
43,NCT02125669,Not PM,,,,,,,,,
43,NCT02129036,Not PM,,,,,,,,,
43,NCT02131805,Not PM,,,,,,,,,
43,NCT02144077,Not PM,,,,,,,,,
43,NCT02157623,Human PM,More Specific,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT02158650,Not PM,,,,,,,,,
43,NCT02167581,Not PM,,,,,,,,,
43,NCT02170389,Not PM,,,,,,,,,
43,NCT02227212,Not PM,,,,,,,,,
43,NCT02239575,Not PM,,,,,,,,,
43,NCT02242929,Not PM,,,,,,,,,
43,NCT02258243,Not PM,,,,,,,,,
43,NCT02261181,Not PM,,,,,,,,,
43,NCT02270645,Not PM,,,,,,,,,
43,NCT02271009,Not PM,,,,,,,,,
43,NCT02303041,Human PM,Exact,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT02303496,Not PM,,,,,,,,,
43,NCT02351128,Not PM,,,,,,,,,
43,NCT02354261,Not PM,,,,,,,,,
43,NCT02363647,Not PM,,,,,,,,,
43,NCT02367547,Not PM,,,,,,,,,
43,NCT02438644,Not PM,,,,,,,,,
43,NCT02452333,Not PM,,,,,,,,,
43,NCT02465060,Human PM,Not Disease,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT02478138,Not PM,,,,,,,,,
43,NCT02479178,Not PM,,,,,,,,,
43,NCT02482740,Not PM,,,,,,,,,
43,NCT02509507,Not PM,,,,,,,,,
43,NCT02550678,Not PM,,,,,,,,,
43,NCT02557048,Not PM,,,,,,,,,
43,NCT02559687,Not PM,,,,,,,,,
43,NCT02576769,Not PM,,,,,,,,,
43,NCT02623101,Not PM,,,,,,,,,
43,NCT02639117,Not PM,,,,,,,,,
43,NCT02646748,Not PM,,,,,,,,,
43,NCT02649530,Not PM,,,,,,,,,
43,NCT02662244,Not PM,,,,,,,,,
43,NCT02663232,Not PM,,,,,,,,,
43,NCT02668614,Not PM,,,,,,,,,
43,NCT02693535,Not PM,,,,,,,,,
43,NCT02702388,Not PM,,,,,,,,,
43,NCT02704039,Not PM,,,,,,,,,
43,NCT02709889,Not PM,,,,,,,,,
43,NCT02723721,Not PM,,,,,,,,,
43,NCT02724176,Not PM,,,,,,,,,
43,NCT02735356,Not PM,,,,,,,,,
43,NCT02736305,Not PM,,,,,,,,,
43,NCT02750033,Not PM,,,,,,,,,
43,NCT02760667,Not PM,,,,,,,,,
43,NCT02762084,Human PM,Exact,Exact,PTCH1,,,,,Matches,Not Discussed
43,NCT02773017,Not PM,,,,,,,,,
43,NCT02776137,Not PM,,,,,,,,,
43,NCT02781389,Not PM,,,,,,,,,
43,NCT02828111,Not PM,,,,,,,,,
43,NCT02829775,Not PM,,,,,,,,,
43,NCT02868892,Not PM,,,,,,,,,
43,NCT02879968,Not PM,,,,,,,,,
43,NCT02889666,Not PM,,,,,,,,,
43,NCT02902822,Not PM,,,,,,,,,
43,NCT02923284,Not PM,,,,,,,,,
43,NCT02930902,Not PM,,,,,,,,,
43,NCT02930915,Not PM,,,,,,,,,
43,NCT02939027,Not PM,,,,,,,,,
43,NCT02956889,Not PM,,,,,,,,,
43,NCT02972216,Not PM,,,,,,,,,
43,NCT02974738,Not PM,,,,,,,,,
43,NCT02978625,Not PM,,,,,,,,,
43,NCT03021200,Not PM,,,,,,,,,
43,NCT03040180,Not PM,,,,,,,,,
43,NCT03045172,Not PM,,,,,,,,,
43,NCT03052478,Not PM,,,,,,,,,
43,NCT03070691,Not PM,,,,,,,,,
43,NCT03088176,Not PM,,,,,,,,,
44,NCT00002608,Not PM,,,,,,,,,
44,NCT00002647,Not PM,,,,,,,,,
44,NCT00002749,Not PM,,,,,,,,,
44,NCT00003022,Not PM,,,,,,,,,
44,NCT00003176,Not PM,,,,,,,,,
44,NCT00003466,Not PM,,,,,,,,,
44,NCT00003473,Not PM,,,,,,,,,
44,NCT00003916,Not PM,,,,,,,,,
44,NCT00004028,Not PM,,,,,,,,,
44,NCT00004259,Not PM,,,,,,,,,
44,NCT00005790,Not PM,,,,,,,,,
44,NCT00006025,Not PM,,,,,,,,,
44,NCT00006080,Not PM,,,,,,,,,
44,NCT00008008,Not PM,,,,,,,,,
44,NCT00009035,Not PM,,,,,,,,,
44,NCT00010049,Not PM,,,,,,,,,
44,NCT00019422,Not PM,,,,,,,,,
44,NCT00024336,Not PM,,,,,,,,,
44,NCT00030498,Not PM,,,,,,,,,
44,NCT00031538,Not PM,,,,,,,,,
44,NCT00032903,Not PM,,,,,,,,,
44,NCT00033280,Not PM,,,,,,,,,
44,NCT00036894,Not PM,,,,,,,,,
44,NCT00039364,Not PM,,,,,,,,,
44,NCT00045708,Not PM,,,,,,,,,
44,NCT00064363,Not PM,,,,,,,,,
44,NCT00067418,Not PM,,,,,,,,,
44,NCT00070161,Not PM,,,,,,,,,
44,NCT00080054,Not PM,,,,,,,,,
44,NCT00087386,Not PM,,,,,,,,,
44,NCT00095459,Not PM,,,,,,,,,
44,NCT00108069,Not PM,,,,,,,,,
44,NCT00112736,Not PM,,,,,,,,,
44,NCT00165360,Not PM,,,,,,,,,
44,NCT00188019,Not PM,,,,,,,,,
44,NCT00201903,Not PM,,,,,,,,,
44,NCT00253721,Not PM,,,,,,,,,
44,NCT00255671,Not PM,,,,,,,,,
44,NCT00271609,Not PM,,,,,,,,,
44,NCT00272350,Not PM,,,,,,,,,
44,NCT00276770,Not PM,,,,,,,,,
44,NCT00276783,Not PM,,,,,,,,,
44,NCT00278278,Not PM,,,,,,,,,
44,NCT00283569,Not PM,,,,,,,,,
44,NCT00301418,Not PM,,,,,,,,,
44,NCT00304031,Not PM,,,,,,,,,
44,NCT00313729,Not PM,,,,,,,,,
44,NCT00326495,Not PM,,,,,,,,,
44,NCT00330109,Not PM,,,,,,,,,
44,NCT00337207,Not PM,,,,,,,,,
44,NCT00339352,Not PM,,,,,,,,,
44,NCT00352521,Not PM,,,,,,,,,
44,NCT00357253,Not PM,,,,,,,,,
44,NCT00360854,Not PM,,,,,,,,,
44,NCT00369590,Not PM,,,,,,,,,
44,NCT00381797,Not PM,,,,,,,,,
44,NCT00387790,Not PM,,,,,,,,,
44,NCT00393094,Not PM,,,,,,,,,
44,NCT00401024,Not PM,,,,,,,,,
44,NCT00405587,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT00427440,Not PM,,,,,,,,,
44,NCT00445965,Not PM,,,,,,,,,
44,NCT00498927,Not PM,,,,,,,,,
44,NCT00499798,Not PM,,,,,,,,,
44,NCT00501891,Not PM,,,,,,,,,
44,NCT00504660,Not PM,,,,,,,,,
44,NCT00509431,Not PM,,,,,,,,,
44,NCT00541138,Not PM,,,,,,,,,
44,NCT00544284,Not PM,,,,,,,,,
44,NCT00553332,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT00610571,Not PM,,,,,,,,,
44,NCT00626990,Not PM,,,,,,,,,
44,NCT00631137,Not PM,,,,,,,,,
44,NCT00669669,Not PM,,,,,,,,,
44,NCT00671970,Not PM,,,,,,,,,
44,NCT00687765,Not PM,,,,,,,,,
44,NCT00704080,Not PM,,,,,,,,,
44,NCT00717197,Not PM,,,,,,,,,
44,NCT00720356,Not PM,,,,,,,,,
44,NCT00751270,Not PM,,,,,,,,,
44,NCT00775320,Not PM,,,,,,,,,
44,NCT00795665,Not PM,,,,,,,,,
44,NCT00804310,Human PM,More General,Missing Gene,BRAF,,,,,Matches,Matches
44,NCT00813943,Not PM,,,,,,,,,
44,NCT00870181,Not PM,,,,,,,,,
44,NCT00880321,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT00887146,Not PM,,,,,,,,,
44,NCT00888134,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT00890032,Not PM,,,,,,,,,
44,NCT00948467,Not PM,,,,,,,,,
44,NCT00967200,Not PM,,,,,,,,,
44,NCT00977795,Not PM,,,,,,,,,
44,NCT00979173,Not PM,,,,,,,,,
44,NCT00995007,Not PM,,,,,,,,,
44,NCT00997945,Not PM,,,,,,,,,
44,NCT00999622,Not PM,,,,,,,,,
44,NCT01004523,Not PM,,,,,,,,,
44,NCT01009307,Not PM,,,,,,,,,
44,NCT01037127,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01038037,Not PM,,,,,,,,,
44,NCT01044966,Not PM,,,,,,,,,
44,NCT01046279,Not PM,,,,,,,,,
44,NCT01051557,Not PM,,,,,,,,,
44,NCT01067469,Not PM,,,,,,,,,
44,NCT01072175,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
44,NCT01081223,Not PM,,,,,,,,,
44,NCT01089101,Human PM,More Specific,Exact,BRAF,,,,,Excludes,Matches
44,NCT01092247,Not PM,,,,,,,,,
44,NCT01106794,Not PM,,,,,,,,,
44,NCT01108107,Human PM,More General,Exact,BRAF,,,,,Matches,Matches
