trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
33,19059133,Not PM,,,,,,,,,
33,19061514,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19153210,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19173907,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19201048,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19412098,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19466878,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19479974,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19536776,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19538880,Animal PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19561529,Not PM,,,,,,,,,
33,19636422,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19636613,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,19705132,Not PM,,,,,,,,,
33,19755509,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19763916,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19780706,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19819718,Not PM,,,,,,,,,
33,19838812,Not PM,,,,,,,,,
33,19956838,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,19976723,Not PM,,,,,,,,,
33,20019352,Not PM,,,,,,,,,
33,20039326,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,20044624,Not PM,,,,,,,,,
33,20047128,Not PM,,,,,,,,,
33,2013378,Not PM,,,,,,,,,
33,20148717,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,20164030,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,20181021,Not PM,,,,,,,,,
33,20193064,Not PM,,,,,,,,,
33,20204554,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,20353702,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,20424000,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,20430735,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,20440858,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,20442395,Not PM,,,,,,,,,
33,20480529,Not PM,,,,,,,,,
33,20552223,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,20595147,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,20651047,Not PM,,,,,,,,,
33,20776112,Not PM,,,,,,,,,
33,20813200,Not PM,,,,,,,,,
33,20848776,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,20937558,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21077524,Not PM,,,,,,,,,
33,21118640,Not PM,,,,,,,,,
33,21119032,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,21129604,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21171015,Not PM,,,,,,,,,
33,21173787,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21188213,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,21194487,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21219538,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,21224592,Human PM,Exact,Missing Gene,EGFR,,,,,Matches,Not Discussed
33,21263190,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,2134532,Not PM,,,,,,,,,
33,21365510,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21372772,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21382870,Not PM,,,,,,,,,
33,21400534,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21411993,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21425140,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21436633,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21455841,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21468131,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21482691,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21558399,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21573605,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21615826,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21622099,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21655918,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,21689422,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21706149,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21784628,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21788562,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,21918353,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,21944379,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,21997136,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22011788,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22048943,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22076189,Not PM,,,,,,,,,
33,22076206,Not PM,,,,,,,,,
33,22082647,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22104159,Human PM,Exact,Missing Gene,EGFR,,,,,Matches,Not Discussed
33,22111476,Not PM,,,,,,,,,
33,22117213,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22139134,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22252310,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22315368,Not PM,,,,,,,,,
33,22320154,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22321547,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22333604,Not PM,,,,,,,,,
33,22354330,Not PM,,,,,,,,,
33,22379747,Not PM,,,,,,,,,
33,22395309,Not PM,,,,,,,,,
33,22398906,Not PM,,,,,,,,,
33,22456178,Not PM,,,,,,,,,
33,22481259,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22534548,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22552927,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22646534,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22676223,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22699492,Not PM,,,,,,,,,
33,22752927,Not PM,,,,,,,,,
33,22783435,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22834702,Not PM,,,,,,,,,
33,22846219,Not PM,,,,,,,,,
33,22899358,Not PM,,,,,,,,,
33,22952062,Not PM,,,,,,,,,
33,22977193,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22977493,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,22978472,Human PM,Not Disease,Exact,EGFR,,,,,Matches,Not Discussed
33,23085543,Not PM,,,,,,,,,
33,23094225,Not PM,,,,,,,,,
33,23098378,Not PM,,,,,,,,,
33,23144237,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,23187882,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23230144,Not PM,,,,,,,,,
33,23235178,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,23236232,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,23282210,Not PM,,,,,,,,,
33,2330613,Not PM,,,,,,,,,
33,23336484,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23358468,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23445612,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23450234,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,23455716,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23464411,Not PM,,,,,,,,,
33,23506429,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23511561,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23525404,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,23534710,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,23575230,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23608326,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23614125,Not PM,,,,,,,,,
33,23620765,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23625552,Not PM,,,,,,,,,
33,23644655,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23660785,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,23683537,Not PM,,,,,,,,,
33,23803102,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23824569,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23844533,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23871709,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23873022,Human PM,More Specific,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,23888453,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23897823,Not PM,,,,,,,,,
33,23954221,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23955257,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,23980050,Not PM,,,,,,,,,
33,23991947,Not PM,,,,,,,,,
33,24050517,Not PM,,,,,,,,,
33,24122977,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24131756,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24155030,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,24197055,Not PM,,,,,,,,,
33,24202392,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24213136,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,24218028,Human PM,More Specific,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,24254063,Not PM,,,,,,,,,
33,24330856,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24335351,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24348859,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24349829,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24410474,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24454858,Animal PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24562939,Not PM,,,,,,,,,
33,24587643,Not PM,,,,,,,,,
33,24626858,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24653632,Not PM,,,,,,,,,
33,24668364,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24692681,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24749947,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,24782605,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,24817940,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,24840271,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,2484489,Not PM,,,,,,,,,
33,24846335,Not PM,,,,,,,,,
33,24881860,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24916999,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24922677,Not PM,,,,,,,,,
33,24949530,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,24982389,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,25017413,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25028898,Not PM,,,,,,,,,
33,25030589,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25044978,Not PM,,,,,,,,,
33,25111897,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25136068,Not PM,,,,,,,,,
33,25154973,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25157953,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25173363,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25185971,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25219554,Not PM,,,,,,,,,
33,25224659,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25320512,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,25323629,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,25394504,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25431958,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,25444894,Human PM,More Specific,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,25484055,Not PM,,,,,,,,,
33,25487305,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25527205,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25573954,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,2558235,Not PM,,,,,,,,,
33,25590805,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25593477,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25625229,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25652880,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,25656031,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,25663915,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25682441,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25694417,Human PM,More General,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,2570489,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25704957,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25706252,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25711979,Not PM,,,,,,,,,
33,25731414,Not PM,,,,,,,,,
33,25753560,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25820598,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25862912,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,25867325,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25877748,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25911901,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,25914468,Not PM,,,,,,,,,
33,25914548,Human PM,Not Disease,Exact,EGFR,,,,,Matches,Not Discussed
33,25959250,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,25982011,Not PM,,,,,,,,,
33,25998561,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26000013,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,26034362,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26045797,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26081723,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26091165,Not PM,,,,,,,,,
33,26129635,Not PM,,,,,,,,,
33,26192423,Not PM,,,,,,,,,
33,26216950,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26239567,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26292093,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,26323923,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26354527,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26381405,Not PM,,,,,,,,,
33,26404695,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,26459270,Not PM,,,,,,,,,
33,26475168,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26489445,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26500248,Not PM,,,,,,,,,
33,26502090,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26524924,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26534963,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26560145,Human PM,More Specific,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,26600931,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,26604031,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26680890,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26686534,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26712084,Not PM,,,,,,,,,
33,26752932,Not PM,,,,,,,,,
33,26830684,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26844548,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26870185,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26880697,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,26880889,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26907945,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,26937129,Not PM,,,,,,,,,
33,26996617,Human PM,More General,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,27008850,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,27017273,Not PM,,,,,,,,,
33,27035336,Not PM,,,,,,,,,
33,27069134,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,27104022,Not PM,,,,,,,,,
33,27114414,Not PM,,,,,,,,,
33,27217518,Not PM,,,,,,,,,
33,27250896,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,27268629,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,27332557,Not PM,,,,,,,,,
33,27421133,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,27565938,Not PM,,,,,,,,,
33,27571538,Not PM,,,,,,,,,
33,27608646,Not PM,,,,,,,,,
33,27685907,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,27699493,Not PM,,,,,,,,,
33,27703962,Not PM,,,,,,,,,
33,27708243,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,27722826,Not PM,,,,,,,,,
33,27737562,Not PM,,,,,,,,,
33,27738318,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,27752390,Not PM,,,,,,,,,
33,27757838,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,27766545,Not PM,,,,,,,,,
33,27775071,Not PM,,,,,,,,,
33,27782226,Not PM,,,,,,,,,
33,27867015,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,2845639,Not PM,,,,,,,,,
33,2986000,Not PM,,,,,,,,,
33,3038157,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,3213232,Not PM,,,,,,,,,
33,3232394,Not PM,,,,,,,,,
33,3337057,Not PM,,,,,,,,,
33,3368605,Not PM,,,,,,,,,
33,3408923,Not PM,,,,,,,,,
33,3649512,Not PM,,,,,,,,,
33,3734388,Not PM,,,,,,,,,
33,3999565,Not PM,,,,,,,,,
33,4141571,Not PM,,,,,,,,,
33,4385274,Not PM,,,,,,,,,
33,452359,Not PM,,,,,,,,,
33,5149371,Not PM,,,,,,,,,
33,5460836,Not PM,,,,,,,,,
33,5700823,Not PM,,,,,,,,,
33,5700831,Not PM,,,,,,,,,
33,5714920,Not PM,,,,,,,,,
33,5716992,Not PM,,,,,,,,,
33,5839563,Not PM,,,,,,,,,
33,5849482,Not PM,,,,,,,,,
33,6539722,Not PM,,,,,,,,,
33,7297838,Not PM,,,,,,,,,
33,7577468,Not PM,,,,,,,,,
33,7637956,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,76876,Not PM,,,,,,,,,
33,7688814,Not PM,,,,,,,,,
33,7715901,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,7737912,Not PM,,,,,,,,,
33,7819044,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,7901825,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,7979432,Not PM,,,,,,,,,
33,7987713,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,8054813,Human PM,Exact,Exact,EGFR,,,,,Matches,Not Discussed
33,8061590,Not PM,,,,,,,,,
33,8272061,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,8321742,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,8325026,Not PM,,,,,,,,,
33,8389501,Not PM,,,,,,,,,
33,8795447,Not PM,,,,,,,,,
33,9061056,Not PM,,,,,,,,,
33,9085537,Not PM,,,,,,,,,
33,9267480,Not PM,,,,,,,,,
33,9275549,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,9277418,Not PM,,,,,,,,,
33,9387254,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,9427797,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,9568521,Not PM,,,,,,,,,
33,9703936,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,9838902,Not PM,,,,,,,,,
33,9927298,Not PM,,,,,,,,,
33,AACR_2012-1199,Not PM,,,,,,,,,
33,AACR_2012-1790,Not PM,,,,,,,,,
33,AACR_2012-4906,Not PM,,,,,,,,,
33,AACR_2012-780,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2013-1228,Not PM,,,,,,,,,
33,AACR_2013-2549,Not PM,,,,,,,,,
33,AACR_2013-3542,Not PM,,,,,,,,,
33,AACR_2013-4458,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2013-643,Not PM,,,,,,,,,
33,AACR_2013-710,Not PM,,,,,,,,,
33,AACR_2014-2070,Not PM,,,,,,,,,
33,AACR_2014-4094,Not PM,,,,,,,,,
33,AACR_2014-4390,Not PM,,,,,,,,,
33,AACR_2014-4428,Not PM,,,,,,,,,
33,AACR_2014-4723,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2014-546,Not PM,,,,,,,,,
33,AACR_2014-5525,Not PM,,,,,,,,,
33,AACR_2014-904,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2015-2193,Not PM,,,,,,,,,
33,AACR_2015-432,Not PM,,,,,,,,,
33,AACR_2015-4855,Not PM,,,,,,,,,
33,AACR_2015-4988,Not PM,,,,,,,,,
33,AACR_2015-5069,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2015-5197,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2015-586,Not PM,,,,,,,,,
33,AACR_2015-682,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2015-797,Not PM,,,,,,,,,
33,AACR_2016-309,Not PM,,,,,,,,,
33,AACR_2016-311,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2016-3421,Not PM,,,,,,,,,
33,AACR_2016-3535,Not PM,,,,,,,,,
33,AACR_2016-4929,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2016-5136,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2016-711,Human PM,Exact,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2017-4096,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,AACR_2017-4194,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_100326-114,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_115956-132,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_117218-132,Not PM,,,,,,,,,
33,ASCO_129614-144,Not PM,,,,,,,,,
33,ASCO_131904-144,Not PM,,,,,,,,,
33,ASCO_139793-158,Not PM,,,,,,,,,
33,ASCO_159708-173,Not PM,,,,,,,,,
33,ASCO_159948-173,Not PM,,,,,,,,,
33,ASCO_164075-176,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_176362-195,Not PM,,,,,,,,,
33,ASCO_176540-195,Not PM,,,,,,,,,
33,ASCO_176848-195,Not PM,,,,,,,,,
33,ASCO_180036-198,Not PM,,,,,,,,,
33,ASCO_182223-199,Human PM,More Specific,Missing Gene,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_187522-199,Not PM,,,,,,,,,
33,ASCO_30152-65,Not PM,,,,,,,,,
33,ASCO_44679-74,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_52154-74,Not PM,,,,,,,,,
33,ASCO_70615-103,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_70732-103,Human PM,More Specific,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_78761-102,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_88365-115,Human PM,Exact,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_91942-114,Human PM,Not Disease,Exact,EGFR,,,,,Not Discussed,Not Discussed
33,ASCO_92890-114,Not PM,,,,,,,,,
34,10095425,Human PM,More General,Exact,MDM2,,,,,Not Discussed,Matches
34,10095431,Human PM,More Specific,Exact,MDM2,,,,,Not Discussed,Matches
34,10095448,Not PM,,,,,,,,,
34,10222137,Not PM,,,,,,,,,
